V160001,pid3,party,biden,ryan,merkel,putin,roberts,talk,meeting,wear,work,campaigndon,partydon,attend,petition,post,contact,vote16,feeldem,feelrep,feellib,feelcons,pid7,ideo7,ideo3
405751,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,30,70,30,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405752,(3) 3. Independent,Independent,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,70,60,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405757,(3) 3. Independent,Independent,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,70,0,83,1,(3) 3. Independent-Democrat,(02) 2. Liberal,
405759,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,50,85,(2) 2. Not very strong Democrat,(07) 7. Extremely conservative,
405760,(2) 2. Republican,Republican,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,60,55,65,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405763,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,75,44,92,75,(3) 3. Independent-Democrat,(02) 2. Liberal,
405766,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,70,,,(7) 7. Strong Republican,,
405769,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,85,17,71,(7) 7. Strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405778,(2) 2. Republican,Republican,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,100,0,76,(7) 7. Strong Republican,(06) 6. Conservative,
405780,(3) 3. Independent,Independent,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,25,85,21,30,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405781,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,56,50,50,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
405782,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,60,40,64,40,(3) 3. Independent-Democrat,(02) 2. Liberal,
405785,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,10,70,15,75,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405786,(1) 1. Democrat,Democrat,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,70,0,40,60,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
405788,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,0,0,60,,,(5) 5. Independent-Republican,,
405789,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,85,15,60,15,(1) 1. Strong Democrat,(02) 2. Liberal,
405790,(3) 3. Independent,Independent,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,60,40,70,70,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405791,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,30,70,,,(7) 7. Strong Republican,,
405792,(3) 3. Independent,Independent,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405793,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,69,39,51,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405794,(3) 3. Independent,Independent,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,31,30,50,20,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405795,(3) 3. Independent,Independent,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,66,26,69,41,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405801,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,4,69,50,100,(7) 7. Strong Republican,(06) 6. Conservative,
405805,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,,70,30,70,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405811,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,0,40,70,,,(4) 4. Independent,,
405813,(2) 2. Republican,Republican,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,70,85,85,60,(7) 7. Strong Republican,,(1) 1. Liberal
405816,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,85,15,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
405823,(1) 1. Democrat,Democrat,1,1,1,1,0,1,,0,0,,,0,1,1,0,0,73,12,70,70,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
405824,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(4) 4. Independent,,
405826,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0,52,53,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405827,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85,40,30,30,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405829,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
405832,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,15,50,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405833,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,78,50,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
405840,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,15,50,0,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405843,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,70,30,85,40,(1) 1. Strong Democrat,(02) 2. Liberal,
405847,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,71,59,60,51,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405849,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,100,0,,,(1) 1. Strong Democrat,,
405850,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,40,,,(1) 1. Strong Democrat,,
405852,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,60,50,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
405863,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,85,30,(4) 4. Independent,(02) 2. Liberal,
405864,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,68,65,70,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405865,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,40,40,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405872,(2) 2. Republican,Republican,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,15,50,40,55,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
405875,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,86,15,84,84,(5) 5. Independent-Republican,(02) 2. Liberal,
405877,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,70,30,40,40,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
405881,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,50,49,(4) 4. Independent,(99) 99. Haven't thought much about this,
405882,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,75,0,85,30,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405885,(3) 3. Independent,Independent,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,70,0,90,30,(3) 3. Independent-Democrat,(02) 2. Liberal,
405886,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,51,59,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405887,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,41,61,1,61,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405888,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,84,2,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405891,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405895,(2) 2. Republican,Republican,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,29,17,90,(7) 7. Strong Republican,(07) 7. Extremely conservative,
405897,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,60,30,51,31,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405902,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,61,62,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
405904,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,,50,,,(1) 1. Strong Democrat,,
405905,(2) 2. Republican,Republican,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,10,85,(7) 7. Strong Republican,(06) 6. Conservative,
405909,(1) 1. Democrat,Democrat,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,85,15,50,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
405911,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,70,0,70,8,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405917,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,70,85,41,(3) 3. Independent-Democrat,(02) 2. Liberal,
405918,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,3,,,(4) 4. Independent,,
405922,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,40,60,30,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405923,(2) 2. Republican,Republican,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,40,85,40,53,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405925,(5) 5. Other party SPECIFY,Other,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,100,0,85,0,(3) 3. Independent-Democrat,(02) 2. Liberal,
405931,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,70,51,85,65,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405933,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50,50,50,50,(5) 5. Independent-Republican,(06) 6. Conservative,
405935,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,60,1,69,(5) 5. Independent-Republican,(06) 6. Conservative,
405937,(2) 2. Republican,Republican,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40,70,30,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405939,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,40,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405941,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,25,65,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
405952,(2) 2. Republican,Republican,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,60,30,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405955,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,100,0,,,(1) 1. Strong Democrat,,
405958,(3) 3. Independent,Independent,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,30,15,78,42,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405959,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,2,,,(1) 1. Strong Democrat,,
405960,(3) 3. Independent,Independent,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,85,84,71,61,(4) 4. Independent,(05) 5. Slightly conservative,
405961,(5) 5. Other party SPECIFY,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,50,15,60,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405965,(3) 3. Independent,Independent,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,55,20,40,30,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405967,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,40,85,,,(4) 4. Independent,,
405969,(5) 5. Other party SPECIFY,Other,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,70,60,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405970,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,71,61,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405971,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,40,70,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405972,(3) 3. Independent,Independent,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,100,70,100,40,(3) 3. Independent-Democrat,(02) 2. Liberal,
405973,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,70,15,85,30,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405980,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,0,15,70,,,(7) 7. Strong Republican,,
405982,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,30,70,30,70,(7) 7. Strong Republican,(06) 6. Conservative,
405984,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405985,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,85,15,70,30,(1) 1. Strong Democrat,(02) 2. Liberal,
405990,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,100,0,100,15,(1) 1. Strong Democrat,(02) 2. Liberal,
405994,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60,60,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405998,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,75,0,100,32,(3) 3. Independent-Democrat,(02) 2. Liberal,
406001,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,40,60,40,(4) 4. Independent,(03) 3. Slightly liberal,
406002,(2) 2. Republican,Republican,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,40,0,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
406004,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,100,2,,,(1) 1. Strong Democrat,,
406005,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,70,0,87,42,(1) 1. Strong Democrat,(02) 2. Liberal,
406013,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,30,85,30,(1) 1. Strong Democrat,(02) 2. Liberal,
406016,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,39,37,38,33,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406017,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,85,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
406018,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,70,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406022,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,60,30,,,(2) 2. Not very strong Democrat,,
406023,(2) 2. Republican,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30,30,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
406030,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,91,3,86,41,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
406032,(1) 1. Democrat,Democrat,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,31,61,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
406035,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,0,,,(1) 1. Strong Democrat,,
406041,(2) 2. Republican,Republican,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,50,60,51,71,(7) 7. Strong Republican,(06) 6. Conservative,
406042,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,60,60,85,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406043,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,15,,,(1) 1. Strong Democrat,,
406044,(5) 5. Other party SPECIFY,Other,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75,16,85,16,(3) 3. Independent-Democrat,(01) 1. Extremely liberal,
406045,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,40,75,60,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
406052,(3) 3. Independent,Independent,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,40,50,70,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
406054,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,59,13,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
406058,(2) 2. Republican,Republican,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,100,30,50,(7) 7. Strong Republican,(06) 6. Conservative,
406060,(1) 1. Democrat,Democrat,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,70,15,60,40,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
406066,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,60,60,,,(6) 6. Not very strong Republican,,
406070,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,85,0,85,15,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
406073,(2) 2. Republican,Republican,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,9,56,15,85,(7) 7. Strong Republican,(06) 6. Conservative,
406076,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(4) 4. Independent,,
406080,(1) 1. Democrat,Democrat,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
406081,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,15,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
406082,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,70,0,50,0,(1) 1. Strong Democrat,(02) 2. Liberal,
406084,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,25,30,50,(5) 5. Independent-Republican,(06) 6. Conservative,
406094,(3) 3. Independent,Independent,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,25,40,70,(5) 5. Independent-Republican,(06) 6. Conservative,
406096,(1) 1. Democrat,Democrat,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,,70,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
406098,(3) 3. Independent,Independent,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,51,41,51,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
406101,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,100,,,(4) 4. Independent,,
406102,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,0,,,(1) 1. Strong Democrat,,
406104,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,60,60,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
406105,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,100,30,85,60,(1) 1. Strong Democrat,(02) 2. Liberal,
406108,(3) 3. Independent,Independent,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,90,10,100,100,(3) 3. Independent-Democrat,(02) 2. Liberal,
406110,(2) 2. Republican,Republican,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,30,70,30,70,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
406112,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,85,85,,,(6) 6. Not very strong Republican,,
406114,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,15,99,(7) 7. Strong Republican,(06) 6. Conservative,
406118,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,60,42,36,41,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406119,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,100,0,100,0,(1) 1. Strong Democrat,(02) 2. Liberal,
406123,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,85,70,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
406127,(5) 5. Other party SPECIFY,Other,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70,60,50,60,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
406131,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,71,51,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
406133,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,67,67,(4) 4. Independent,(01) 1. Extremely liberal,
406134,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
406135,(5) 5. Other party SPECIFY,Other,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
406136,(3) 3. Independent,Independent,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,60,2,70,15,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
406137,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,60,47,80,40,(2) 2. Not very strong Democrat,(02) 2. Liberal,
406138,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16,50,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
406141,(1) 1. Democrat,Democrat,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,30,65,15,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406142,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,15,85,15,(1) 1. Strong Democrat,(02) 2. Liberal,
406144,(3) 3. Independent,Independent,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,70,15,50,30,(3) 3. Independent-Democrat,(02) 2. Liberal,
406146,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,63,85,,,(6) 6. Not very strong Republican,,
406147,(3) 3. Independent,Independent,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,30,85,30,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406148,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,60,30,,,(6) 6. Not very strong Republican,,
406153,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,62,85,,,(7) 7. Strong Republican,,
406154,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,70,49,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406156,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(4) 4. Independent,,
406159,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,51,50,,,(2) 2. Not very strong Democrat,,
406160,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,50,100,0,100,(7) 7. Strong Republican,(06) 6. Conservative,
406164,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,31,41,85,70,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
406167,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,15,10,,,(5) 5. Independent-Republican,,
406170,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,50,50,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406174,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,15,60,30,85,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
406176,(2) 2. Republican,Republican,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,42,40,25,80,(6) 6. Not very strong Republican,(06) 6. Conservative,
406181,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,50,50,,,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
406186,(2) 2. Republican,Republican,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33,71,,72,(7) 7. Strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
406193,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,70,0,,,(3) 3. Independent-Democrat,,
406194,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,52,52,,,(4) 4. Independent,,
406196,(1) 1. Democrat,Democrat,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,100,,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
406198,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,100,0,90,0,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
406202,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(4) 4. Independent,,
